keyword,search_volume,etv,position,ranking_url,keyword_difficulty,cpc,search_intent
full duvet covers,3600,583.2000122070312,3,https://www.brooklinen.com/collections/duvet-covers,0,1.6200000047683716,transactional
sale bed sheets,3600,583.2000122070312,2,https://www.brooklinen.com/collections/last-call,0,2.2699999809265137,transactional
sale on sheets,3600,583.2000122070312,3,https://www.brooklinen.com/collections/last-call,0,2.2699999809265137,transactional
sales bed sheets,3600,583.2000122070312,3,https://www.brooklinen.com/collections/last-call,0,2.2699999809265137,transactional
satin bed sets,3600,583.2000122070312,4,https://www.brooklinen.com/collections/luxe-sateen-sheets,0,1.399999976158142,transactional
satin bedding set,3600,583.2000122070312,4,https://www.brooklinen.com/collections/luxe-sateen-sheets,0,1.399999976158142,transactional
sheet set split king,3600,583.2000122070312,5,https://www.brooklinen.com/products/luxe-split-king-sheet-set,0,5.329999923706055,transactional
split king sheet set,3600,583.2000122070312,3,https://www.brooklinen.com/products/classic-split-king-sheet-set,0,5.329999923706055,transactional
breathable linen sheets,1900,577.5999755859375,3,https://www.brooklinen.com/collections/washed-linen-sheets,1,1.3700000047683716,transactional
cotton robe waffle,1900,577.5999755859375,4,https://www.brooklinen.com/products/waffle-robe,0,1.4700000286102295,transactional
duvet blankets,1900,577.5999755859375,3,https://www.brooklinen.com/collections/duvet-covers,0,2.109999895095825,transactional
duvet cover bed,1900,577.5999755859375,3,https://www.brooklinen.com/collections/duvet-covers,0,3.190000057220459,transactional
duvet covers bed,1900,577.5999755859375,2,https://www.brooklinen.com/collections/duvet-covers,0,3.190000057220459,transactional
hypoallergenic down comforter,1900,577.5999755859375,2,https://www.brooklinen.com/products/down-alternative-comforter,0,9.489999771118164,transactional
lightweight quilt,1900,577.5999755859375,2,https://www.brooklinen.com/collections/quilts-bed-blankets,0,1.7699999809265137,transactional
percale queen sheets,1900,577.5999755859375,3,https://www.brooklinen.com/collections/classic-percale-sheets,0,2.990000009536743,transactional
soft bathroom towels,1900,577.5999755859375,3,https://www.brooklinen.com/collections/bath-towel-bundles,3,3.259999990463257,transactional
washable comforter,1900,577.5999755859375,1,https://www.brooklinen.com/collections/comforters,0,4.409999847412109,transactional
organic cotton bedding set,22200,568.3200073242188,10,https://www.brooklinen.com/collections/organic-sheets,0,4.360000133514404,transactional
sham pillowcases,22200,568.3200073242188,13,https://www.brooklinen.com/collections/pillowcases-shams,0,1.3300000429153442,transactional
100 mulberry silk pillowcase,12100,567.489990234375,8,https://www.brooklinen.com/products/mulberry-silk-pillowcase,0,3.430000066757202,transactional
duvet set cotton,90500,533.9500122070312,17,https://www.brooklinen.com/collections/duvet-covers,0,1.8600000143051147,transactional
bed and linens,8100,533.7899780273438,7,https://www.brooklinen.com/,0,5.46999979019165,transactional
comforters and bed sheets,8100,533.7899780273438,5,https://www.brooklinen.com/,11,1.340000033378601,transactional
high quality bed linen,8100,533.7899780273438,6,https://www.brooklinen.com/,0,5.269999980926514,transactional
towel and robe,8100,533.7899780273438,6,https://www.brooklinen.com/products/super-plush-towel-and-robe-bundle,0,1.2999999523162842,transactional
warm bath towel,8100,533.7899780273438,6,https://www.brooklinen.com/collections/all-towels,0,1.2400000095367432,transactional
100 cotton percale bed sheets,5400,525.4199829101562,5,https://www.brooklinen.com/collections/classic-percale-sheets,0,3.0299999713897705,transactional
bathrobes waffle,5400,525.4199829101562,7,https://www.brooklinen.com/products/waffle-robe,0,2.2300000190734863,transactional
duvet cover percale,5400,525.4199829101562,4,https://www.brooklinen.com/products/classic-duvet-cover,0,4.880000114440918,transactional
duvet covers percale,5400,525.4199829101562,5,https://www.brooklinen.com/products/classic-duvet-cover,0,4.880000114440918,transactional
flannel queen sheet set,5400,525.4199829101562,8,https://www.brooklinen.com/products/flannel-core-sheet-set,0,1.3600000143051147,transactional
good beach towel,5400,525.4199829101562,6,https://www.brooklinen.com/collections/beach-towels,0,2.4100000858306885,informational
good beach towels,5400,525.4199829101562,5,https://www.brooklinen.com/collections/beach-towels,0,2.4100000858306885,transactional
queen duvet cover cotton,5400,525.4199829101562,4,https://www.brooklinen.com/collections/duvet-covers,0,1.309999942779541,transactional
sheet sets king,5400,525.4199829101562,4,https://www.brooklinen.com/collections/all-sheets,6,2.559999942779541,transactional
throw blanket for bed,5400,525.4199829101562,3,https://www.brooklinen.com/collections/throw-blankets-pillow-covers,6,1.7300000190734863,transactional
king bed duvet covers,14800,500.239990234375,10,https://www.brooklinen.com/collections/duvet-covers,0,2.809999942779541,transactional
linen bed set,14800,500.239990234375,7,https://www.brooklinen.com/,0,3.9000000953674316,transactional
linen sheets for bed,14800,500.239990234375,9,https://www.brooklinen.com/collections/washed-linen-sheets,0,3.9000000953674316,transactional
pillow and bedding,14800,500.239990234375,9,https://www.brooklinen.com/,0,1.8700000047683716,transactional
satin sheets,14800,500.239990234375,11,https://www.brooklinen.com/collections/luxe-sateen-sheets,0,1.809999942779541,transactional
best fitted sheets,33100,496.5,15,https://www.brooklinen.com/,3,7.360000133514404,commercial
best quilt,1600,486.3999938964844,3,https://www.brooklinen.com/collections/quilts-bed-blankets,5,3.549999952316284,commercial
classic percale fitted sheet,1600,486.3999938964844,2,https://www.brooklinen.com/collections/classic-percale-sheets,0,7.590000152587891,transactional
classic percale sheets,1600,486.3999938964844,1,https://www.brooklinen.com/collections/classic-percale-sheets,0,7.590000152587891,transactional
percale cotton,1600,486.3999938964844,5,https://www.brooklinen.com/collections/classic-percale-sheets,0,3.809999942779541,transactional
percale king sheet,1600,486.3999938964844,2,https://www.brooklinen.com/collections/classic-percale-sheets,0,4.929999828338623,transactional
percale king sheets,1600,486.3999938964844,2,https://www.brooklinen.com/collections/classic-percale-sheets,0,4.929999828338623,transactional
plush bath towels,1600,486.3999938964844,2,https://www.brooklinen.com/collections/plush-towels,0,3.380000114440918,transactional
plushest bath towels,1600,486.3999938964844,1,https://www.brooklinen.com/pages/all-bath,6,3.380000114440918,transactional
super plush robe,1600,486.3999938964844,2,https://www.brooklinen.com/products/super-plush-robe,0,2.2899999618530273,transactional
waffle weave blankets,1600,486.3999938964844,3,https://www.brooklinen.com/products/dreamweave-waffle-bed-blanket,0,1.4800000190734863,transactional
bath towels high quality,2900,469.79998779296875,3,https://www.brooklinen.com/pages/all-bath,3,5.779999732971191,transactional
bed and duvet,2900,469.79998779296875,3,https://www.brooklinen.com/collections/duvet-covers,0,2.4200000762939453,transactional
bedding duvet,2900,469.79998779296875,2,https://www.brooklinen.com/collections/duvet-covers,0,2.4200000762939453,transactional
comforter & sheet set,2900,469.79998779296875,3,https://www.brooklinen.com/collections/sheet-bundles,11,1.8299999237060547,transactional
comforter and sheet sets,2900,469.79998779296875,2,https://www.brooklinen.com/collections/sheet-bundles,4,1.8299999237060547,transactional
duvet for bed,2900,469.79998779296875,5,https://www.brooklinen.com/collections/duvet-covers,0,2.4200000762939453,transactional
duvet for bedding,2900,469.79998779296875,2,https://www.brooklinen.com/collections/duvet-covers,0,2.4200000762939453,transactional
queen sheets sale,2900,469.79998779296875,3,https://www.brooklinen.com/collections/last-call,0,1.159999966621399,transactional
sheets comforter sets,2900,469.79998779296875,3,https://www.brooklinen.com/collections/sheet-bundles,0,1.8299999237060547,transactional
women's waffle robe,2900,469.79998779296875,3,https://www.brooklinen.com/products/waffle-robe,0,1.9500000476837158,transactional
bath towel cotton,9900,464.30999755859375,7,https://www.brooklinen.com/collections/all-towels,0,1.6399999856948853,transactional
best sheets for a hot sleeper,9900,464.30999755859375,8,https://www.brooklinen.com/pages/cooling,0,6.03000020980835,commercial
coolest bedding,9900,464.30999755859375,11,https://www.brooklinen.com/,11,4.480000019073486,transactional
modern bed sheets,9900,464.30999755859375,7,https://www.brooklinen.com/,0,2.7200000286102295,transactional
best bathroom towels,18100,463.3599853515625,12,https://www.brooklinen.com/pages/all-bath,0,3.7200000286102295,transactional
bath mat in bathroom,74000,436.6000061035156,19,https://www.brooklinen.com/collections/bath-rugs-mats,0,1.309999942779541,transactional
best linen sheets,6600,434.94000244140625,6,https://www.brooklinen.com/collections/washed-linen-sheets,0,7.019999980926514,commercial
