keyword,search_volume,etv,position,ranking_url,keyword_difficulty,cpc,search_intent
furniture and home,33100,10062.400390625,4,https://www.potterybarn.com/,91,1.5799999237060547,informational
furniture ideas for living rooms,33100,10062.400390625,2,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,19,0.9900000095367432,informational
good bedding sets,33100,10062.400390625,1,https://www.potterybarn.com/shop/bedding/,6,7.360000133514404,transactional
holiday sale,33100,10062.400390625,1,https://www.potterybarn.com/shop/sale/sale-seasonal-holiday/,0,1.4700000286102295,commercial
ideas for living room designs,33100,10062.400390625,3,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9900000095367432,informational
interior decor near me,33100,10062.400390625,4,https://www.potterybarn.com/,71,5.460000038146973,commercial
living decoration ideas,33100,10062.400390625,2,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9900000095367432,informational
living room design decoration,33100,10062.400390625,5,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,25,0.9900000095367432,informational
living room furnishing ideas,33100,10062.400390625,2,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,29,0.9900000095367432,informational
living room idea,33100,10062.400390625,2,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,32,1.100000023841858,informational
living space decorating ideas,33100,10062.400390625,3,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9900000095367432,informational
lounge room decor ideas,33100,10062.400390625,2,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,32,0.9900000095367432,informational
and furniture outlet,60500,9801,5,https://www.potterybarn.com/shop/furniture/furniture-outlet-deals/,1,2.059999942779541,navigational
bedding,60500,9801,3,https://www.potterybarn.com/shop/bedding/,22,3.319999933242798,transactional
furniture outlet,60500,9801,5,https://www.potterybarn.com/shop/furniture/furniture-outlet-deals/,0,2.059999942779541,navigational
l shaped sectional sofas,60500,9801,3,https://www.potterybarn.com/shop/furniture/l-shaped-sectional+sectionals/configuration-m-configuration-ff00020922fe2d20-1/,0,2.0399999618530273,transactional
outlet store furniture,60500,9801,5,https://www.potterybarn.com/shop/furniture/furniture-outlet-deals/,0,2.059999942779541,transactional
home interior store near me,27100,8238.400390625,4,https://www.potterybarn.com/,90,1.440000057220459,navigational
outdoor pillows,27100,8238.400390625,2,https://www.potterybarn.com/shop/accessories-decor/outdoor-pillows/,0,1.6399999856948853,transactional
floor living room lamps,49500,8019,5,https://www.potterybarn.com/shop/lighting/floor-lamps/,22,1.409999966621399,transactional
home and decor shop,49500,8019,5,https://www.potterybarn.com/,20,1.0800000429153442,navigational
home decor retailer,49500,8019,5,https://www.potterybarn.com/,60,1.0499999523162842,navigational
home decor stores,49500,8019,5,https://www.potterybarn.com/,71,1.0499999523162842,commercial
home interior stores,49500,8019,5,https://www.potterybarn.com/,29,1.0499999523162842,navigational
homes and furnishings,49500,8019,5,https://www.potterybarn.com/,93,2.440000057220459,informational
slipcover couch,74000,7200.2001953125,4,https://www.potterybarn.com/shopping/slipcovered-sofas-clearance/,0,1.4600000381469727,transactional
throw and blankets,74000,7200.2001953125,4,https://www.potterybarn.com/shop/accessories-decor/throws-blankets/,1,1.2300000190734863,transactional
throw blankets,74000,7200.2001953125,4,https://www.potterybarn.com/shop/accessories-decor/throws-blankets/,23,1.2300000190734863,transactional
bed frame and headboard king,22200,6748.7998046875,2,https://www.potterybarn.com/shop/furniture/king+beds-headboards/beddingsize-m-size-ff000b12fe-1/,0,2.3399999141693115,transactional
bed frame king with headboard,22200,6748.7998046875,1,https://www.potterybarn.com/shop/furniture/king+beds-headboards/beddingsize-m-size-ff000b12fe-1/,0,2.3399999141693115,transactional
best father's day gifts,22200,6748.7998046875,2,https://www.potterybarn.com/shop/gifts/fathers-day-gifts/,15,1.6299999952316284,commercial
best father's day presents,22200,6748.7998046875,1,https://www.potterybarn.com/shop/gifts/fathers-day-gifts/,3,1.6299999952316284,commercial
good fathers day presents,22200,6748.7998046875,2,https://www.potterybarn.com/shop/gifts/fathers-day-gifts/,0,1.6299999952316284,commercial
round kitchen table,22200,6748.7998046875,2,https://www.potterybarn.com/shop/furniture/round+dining-tables/shape-m-shape-ff000dfe-1/,0,1.4300000667572021,transactional
sham pillowcase,22200,6748.7998046875,4,https://www.potterybarn.com/shop/bedding/pillowcases-shams/,0,1.3300000429153442,transactional
small sofa sectional,22200,6748.7998046875,2,https://www.potterybarn.com/shop/furniture/small-space+sectionals/features-m-features-ff000616fe20-1/,0,1.4800000190734863,transactional
stocking holders,22200,6748.7998046875,2,https://www.potterybarn.com/shopping/stocking-holder/,0,0.6499999761581421,transactional
stockings for christmas personalized,22200,6748.7998046875,2,https://www.potterybarn.com/shopping/monogrammed-stockings/,0,1.6399999856948853,transactional
writers desk,22200,6748.7998046875,2,https://www.potterybarn.com/shop/furniture/writing+desks-home-office/type-m-type-ff000e-1/,0,1.8199999332427979,navigational
sales outdoor furniture,40500,6561,3,https://www.potterybarn.com/shop/sale/sale-outdoor-furniture/,9,1.399999976158142,transactional
open doorway,135000,6331.5,8,https://www.potterybarn.com/AEC/SEO/m/tips-and-ideas/7-interior-doorway-ideas/index.html,0,20.770000457763672,informational
kitchen tables rectangle,60500,5886.64990234375,5,https://www.potterybarn.com/shop/furniture/rectangle+dining-tables/shape-m-shape-ff0011fe-1/,0,1.7400000095367432,transactional
pillow and throws,60500,5886.64990234375,3,https://www.potterybarn.com/shop/accessories-decor/all-pillows-throws-slipcovers/,0,1.159999966621399,transactional
rectangular dining set,60500,5886.64990234375,4,https://www.potterybarn.com/shop/furniture/rectangle+dining-tables/shape-m-shape-ff0011fe-1/,0,1.7400000095367432,transactional
rectangular dining sets,60500,5886.64990234375,5,https://www.potterybarn.com/shop/furniture/rectangle+dining-tables/shape-m-shape-ff0011fe-1/,0,1.7400000095367432,transactional
round breakfast room table,60500,5886.64990234375,5,https://www.potterybarn.com/shop/furniture/round+dining-tables/shape-m-shape-ff000d-1/,0,1.7000000476837158,transactional
round breakfast room tables,60500,5886.64990234375,8,https://www.potterybarn.com/shop/furniture/round+dining-tables/shape-m-shape-ff000dfe-1/,0,1.7000000476837158,transactional
sofa with l shape,60500,5886.64990234375,6,https://www.potterybarn.com/shop/furniture/l-shaped-sectional+sectionals/configuration-m-configuration-ff00020922fe2d20-1/,0,1.6100000143051147,transactional
home decor,165000,5577,11,https://www.potterybarn.com/shop/accessories-decor/,35,1.2100000381469727,commercial
home décor,165000,5577,10,https://www.potterybarn.com/shop/accessories-decor/,35,1.2100000381469727,commercial
night side tables,165000,5577,9,https://www.potterybarn.com/shop/furniture/nightstands/,8,1.6299999952316284,transactional
bedding and comforter,18100,5502.39990234375,1,https://www.potterybarn.com/shop/bedding/,11,1.850000023841858,transactional
bench dining sets,18100,5502.39990234375,1,https://www.potterybarn.com/shop/furniture/dining-benches/,0,1.5199999809265137,transactional
headboards and frames for king size beds,18100,5502.39990234375,3,https://www.potterybarn.com/shop/furniture/king+beds-headboards/beddingsize-m-size-ff000b12fe-1/,0,2.190000057220459,transactional
king headboards,18100,5502.39990234375,1,https://www.potterybarn.com/shop/furniture/king+beds-headboards/beddingsize-m-size-ff000b12fe-1/,0,1.2799999713897705,transactional
p b furniture,18100,5502.39990234375,1,https://www.potterybarn.com/shop/furniture/,35,1.9600000381469727,navigational
stockings christmas personalized,18100,5502.39990234375,1,https://www.potterybarn.com/shopping/monogrammed-stockings/,0,0.4699999988079071,transactional
bedding sets queen,33100,5362.2001953125,2,https://www.potterybarn.com/shop/bedding/,7,1.899999976158142,transactional
decorative bedding ideas,33100,5362.2001953125,3,https://www.potterybarn.com/pages/bedding/our-favorite-bedding-looks/,11,0.9800000190734863,informational
furnishing ideas for living room,33100,5362.2001953125,2,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,32,0.9900000095367432,informational
furniture ideas for bedroom,33100,5362.2001953125,4,https://www.potterybarn.com/shop/shop-by-room/bedrooms/,17,0.9800000190734863,informational
holiday sales,33100,5362.2001953125,3,https://www.potterybarn.com/shop/sale/sale-seasonal-holiday/,2,1.4700000286102295,commercial
ideas for bedding decor,33100,5362.2001953125,6,https://www.potterybarn.com/pages/bedding/our-favorite-bedding-looks/,3,0.9800000190734863,informational
ideas to furnish a living room,33100,5362.2001953125,3,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9900000095367432,informational
interior ideas for living room,33100,5362.2001953125,3,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,28,0.9900000095367432,informational
interiors ideas for living room,33100,5362.2001953125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,39,0.9900000095367432,informational
living room decorating inspiration,33100,5362.2001953125,3,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9900000095367432,informational
living room design and ideas,33100,5362.2001953125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,25,0.9900000095367432,informational
lounge room styling ideas,33100,5362.2001953125,3,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9900000095367432,informational
baskets,110000,5159,9,https://www.potterybarn.com/shop/organization/baskets-organization/,21,0.699999988079071,transactional
consoles and tables,110000,5159,7,https://www.potterybarn.com/shop/furniture/console-tables/,0,1.690000057220459,transactional
bar bar chair,201000,5145.60009765625,11,https://www.potterybarn.com/shop/furniture/barstools/,0,2.4800000190734863,transactional
bookcases,74000,4876.60009765625,8,https://www.potterybarn.com/shop/furniture/bookcases-and-shelves-office/,4,1.3799999952316284,transactional
home stores,74000,4876.60009765625,8,https://www.potterybarn.com/,95,0.7400000095367432,navigational
slipcover sofa,74000,4876.60009765625,7,https://www.potterybarn.com/shopping/slipcovered-sofas-clearance/,0,1.4600000381469727,transactional
slipcovered settee,74000,4876.60009765625,7,https://www.potterybarn.com/shop/furniture/slipcovered+sofa/features-m-features-ff16-1/,0,1.4600000381469727,transactional
book shelf,246000,4846.2001953125,13,https://www.potterybarn.com/shop/furniture/bookcases-and-shelves-office/,22,1.1399999856948853,transactional
home and decor store,49500,4816.35009765625,6,https://www.potterybarn.com/,61,1.0499999523162842,navigational
home and decor stores,49500,4816.35009765625,6,https://www.potterybarn.com/,71,1.0499999523162842,navigational
home decorating retail,49500,4816.35009765625,6,https://www.potterybarn.com/,59,1.0499999523162842,navigational
towels for bathroom,49500,4816.35009765625,4,https://www.potterybarn.com/shop/bath/bath-linens/,0,1.559999942779541,transactional
gifts for mother for mother's day,823000,4608.7998046875,19,https://www.potterybarn.com/shop/gifts/mothers-day-gifts/,0,2.8899998664855957,informational
bedding for a full size bed,14800,4499.2001953125,2,https://www.potterybarn.com/shop/bedding/,0,0.8100000023841858,transactional
king size headboards,14800,4499.2001953125,1,https://www.potterybarn.com/shop/furniture/king+beds-headboards/beddingsize-m-size-ff000b12fe-1/,0,1.2300000190734863,transactional
living room decor,14800,4499.2001953125,1,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,14,0.8199999928474426,transactional
living rooms decorated,14800,4499.2001953125,3,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.8199999928474426,informational
bath accessories,27100,4390.2001953125,4,https://www.potterybarn.com/shop/bath/all-bath-accessories/,0,1.5299999713897705,transactional
end table for living room,27100,4390.2001953125,3,https://www.potterybarn.com/shop/furniture/end-tables/,10,1.3899999856948853,transactional
faux fur throws,27100,4390.2001953125,3,https://www.potterybarn.com/shop/accessories-decor/faux-fur-throws/,0,2.450000047683716,transactional
home decorator stores near me,27100,4390.2001953125,6,https://www.potterybarn.com/,46,1.440000057220459,navigational
furniture retail stores,90500,4244.4501953125,9,https://www.potterybarn.com/,65,4.289999961853027,commercial
bed or sofa,165000,4224,13,https://www.potterybarn.com/tips-and-ideas/how-to-choose-between-a-daybed-or-sleeper-sofa/,2,1.440000057220459,transactional
gift for moms day,823000,4197.2998046875,22,https://www.potterybarn.com/shop/gifts/mothers-day-gifts/,3,2.8899998664855957,transactional
moms to be mothers day gifts,823000,4197.2998046875,20,https://www.potterybarn.com/shop/gifts/mothers-day-gifts/,0,2.8899998664855957,commercial
bar and carts,60500,3986.949951171875,7,https://www.potterybarn.com/shop/furniture/bar-cart+bars-furniture/producttype-m-product-type-ff00040f161efe2020-1/,0,1.4300000667572021,navigational
hutches,60500,3986.949951171875,5,https://www.potterybarn.com/shopping/wood-hutch/,7,1.2799999713897705,transactional
king bedding,60500,3986.949951171875,6,https://www.potterybarn.com/shop/bedding/,0,3.3499999046325684,navigational
rectangle kitchen table,60500,3986.949951171875,5,https://www.potterybarn.com/shop/furniture/rectangle+dining-tables/shape-m-shape-ff0011fe-1/,0,1.7400000095367432,transactional
round dining table,60500,3986.949951171875,5,https://www.potterybarn.com/shop/furniture/round+dining-tables/shape-m-shape-ff000dfe-1/,0,1.7000000476837158,transactional
sectional sofa l shape,60500,3986.949951171875,5,https://www.potterybarn.com/shop/furniture/l-shaped-sectional+sectionals/configuration-m-configuration-ff00020922fe2d20-1/,0,2.0399999618530273,transactional
swivelling chair,60500,3986.949951171875,7,https://www.potterybarn.com/shop/furniture/swivel+chairs-ottomans/type-m-type-ff000d-1/,0,1.850000023841858,transactional
throws and pillows,60500,3986.949951171875,5,https://www.potterybarn.com/shop/accessories-decor/all-pillows-throws-slipcovers/,0,1.159999966621399,transactional
cabinet and bar,40500,3940.64990234375,7,https://www.potterybarn.com/shop/furniture/bars-furniture/,0,1.8799999952316284,transactional
outdoor furniture on sale,40500,3940.64990234375,4,https://www.potterybarn.com/shop/sale/sale-outdoor-furniture/,14,1.399999976158142,transactional
jewelry boxes,110000,3718,8,https://www.potterybarn.com/shop/organization/jewelry-boxes-displays/,2,1.0099999904632568,transactional
apothecary cabinets,12100,3678.39990234375,2,https://www.potterybarn.com/shopping/antique-apothecary-cabinet/,0,0.699999988079071,transactional
table setting placemats,12100,3678.39990234375,3,https://www.potterybarn.com/shop/dinnerware-entertaining/placemats/,0,0.28999999165534973,transactional
white bedding,12100,3678.39990234375,3,https://www.potterybarn.com/shop/bedding/white/,0,1.5199999809265137,transactional
xmas plates,12100,3678.39990234375,4,https://www.potterybarn.com/shop/holiday-decor/christmas-dining-entertaining/,0,0.47999998927116394,transactional
best dads day gifts,22200,3596.39990234375,3,https://www.potterybarn.com/shop/gifts/fathers-day-gifts/,0,1.6299999952316284,commercial
cabinets and buffets,22200,3596.39990234375,3,https://www.potterybarn.com/shop/furniture/buffets/,0,1.2400000095367432,commercial
circular kitchen table,22200,3596.39990234375,3,https://www.potterybarn.com/shop/furniture/round+dining-tables/shape-m-shape-ff000dfe-1/,0,1.4300000667572021,transactional
nice gift for father's day,22200,3596.39990234375,4,https://www.potterybarn.com/shop/gifts/fathers-day-gifts/,27,1.6299999952316284,informational
oval breakfast table,22200,3596.39990234375,5,https://www.potterybarn.com/shop/furniture/oval+dining-tables/shape-m-shape-ff000c-1/,0,2.3299999237060547,navigational
oval dinette table,22200,3596.39990234375,4,https://www.potterybarn.com/shop/furniture/oval+dining-tables/shape-m-shape-ff000c-1/,0,2.3299999237060547,transactional
secretaries desk,22200,3596.39990234375,4,https://www.potterybarn.com/shop/furniture/secretary+desks-home-office/type-m-type-ff0010-1/,0,1.2100000381469727,transactional
secretary desk,22200,3596.39990234375,4,https://www.potterybarn.com/shop/furniture/secretary+desks-home-office/type-m-type-ff0010-1/,0,1.2100000381469727,transactional
moms day gifts,823000,3538.89990234375,23,https://www.potterybarn.com/shop/gifts/mothers-day-gifts/,7,2.8899998664855957,transactional
mother's day gifts,823000,3538.89990234375,21,https://www.potterybarn.com/shop/gifts/mothers-day-gifts/,17,2.8899998664855957,informational
mother's day gifts for mom,823000,3538.89990234375,23,https://www.potterybarn.com/shop/gifts/mothers-day-gifts/,0,2.8899998664855957,informational
mothering sunday gift,823000,3538.89990234375,21,https://www.potterybarn.com/shop/gifts/mothers-day-gifts/,17,2.8899998664855957,commercial
bookcases and bookshelves,74000,3470.60009765625,8,https://www.potterybarn.com/shop/furniture/bookcases-and-shelves-office/,3,1.3799999952316284,transactional
gift to give for housewarming,74000,3470.60009765625,6,https://www.potterybarn.com/shop/gifts/gifts-for-housewarming/,3,1.1100000143051147,informational
marks and graham,74000,3470.60009765625,8,https://www.potterybarn.com/shop/gifts/mark-and-graham-collection/,0,0.5600000023841858,navigational
presents for housewarming,74000,3470.60009765625,6,https://www.potterybarn.com/shop/gifts/gifts-for-housewarming/,0,1.1100000143051147,commercial
bathroom,368000,3348.800048828125,18,https://www.potterybarn.com/shop/bath/,44,2.6399998664855957,informational
furniture,368000,3348.800048828125,19,https://www.potterybarn.com/shop/furniture/,23,2.759999990463257,commercial
home accents stores,49500,3262.050048828125,7,https://www.potterybarn.com/shop/accessories-decor/all-home-accents/,18,1.0499999523162842,navigational
home accessory shops,49500,3262.050048828125,7,https://www.potterybarn.com/,41,1.0499999523162842,commercial
home decor shops,49500,3262.050048828125,7,https://www.potterybarn.com/,32,1.0499999523162842,commercial
platform bed frames,165000,3250.5,14,https://www.potterybarn.com/shop/furniture/platform-bed+beds-headboards/type-m-type-ff000913fe20-1/,0,2.4200000762939453,transactional
quilt,165000,3250.5,15,https://www.potterybarn.com/shop/bedding/quilts-shams/,11,1.2999999523162842,informational
bedroom decoration inspiration,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/bedrooms/,18,0.9800000190734863,informational
decor design for bedroom,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/bedrooms/,17,0.9800000190734863,informational
decorating a lounge room,33100,3220.6298828125,6,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,25,0.9900000095367432,informational
decorating designs for living rooms,33100,3220.6298828125,6,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9900000095367432,informational
design ideas for living room,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,28,0.9900000095367432,informational
furniture ideas bedroom,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/bedrooms/,22,0.9300000071525574,informational
headboards and bed frames queen,33100,3220.6298828125,4,https://www.potterybarn.com/shop/furniture/queen+beds-headboards/beddingsize-m-size-ff000c13-1/,0,1.9300000667572021,transactional
home and office desks,33100,3220.6298828125,4,https://www.potterybarn.com/shop/furniture/desks-home-office/,0,2.7200000286102295,transactional
ideas for sitting room decor,33100,3220.6298828125,5,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,21,0.9900000095367432,informational
living area decoration ideas,33100,3220.6298828125,6,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9900000095367432,informational
living decorating ideas,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9900000095367432,informational
living room accessories ideas,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,20,0.9900000095367432,commercial
living room decor design,33100,3220.6298828125,5,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,24,0.9900000095367432,informational
living room decor inspiration,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,35,0.9900000095367432,informational
living room decorating design ideas,33100,3220.6298828125,5,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,28,0.9900000095367432,informational
living room decoration inspiration,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,30,0.9900000095367432,informational
living room designs and ideas,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,39,0.9800000190734863,informational
living room furniture ideas,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,25,0.9900000095367432,informational
living room ideas decor,33100,3220.6298828125,5,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,30,0.9900000095367432,informational
living room style ideas,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,30,0.9900000095367432,informational
lounge decor ideas,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,39,0.9900000095367432,informational
lounge room decorating ideas,33100,3220.6298828125,5,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,28,0.9900000095367432,informational
lounge room style ideas,33100,3220.6298828125,5,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9800000190734863,informational
room decor ideas for living room,33100,3220.6298828125,7,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,14,0.9900000095367432,informational
room design ideas living room,33100,3220.6298828125,4,https://www.potterybarn.com/shop/shop-by-room/living-rooms/,27,0.9900000095367432,informational
gifts for female,90500,3058.89990234375,10,https://www.potterybarn.com/shop/gifts/gifts-for-her/,0,1.5499999523162842,transactional
dining room chair leather,9900,3009.60009765625,5,https://www.potterybarn.com/shop/furniture/leather+dining-chairs/material-m-material-ff0012-1/,0,3.0799999237060547,transactional
home furnishings and accessories,9900,3009.60009765625,6,https://www.potterybarn.com/,81,2.1600000858306885,transactional
leather dining armchair,9900,3009.60009765625,4,https://www.potterybarn.com/shop/furniture/leather+dining-chairs/material-m-material-ff0012-1/,0,3.0799999237060547,transactional
leather dining chair,9900,3009.60009765625,3,https://www.potterybarn.com/shop/furniture/leather+dining-chairs/material-m-material-ff0012-1/,0,3.0799999237060547,transactional
bedroom bed decor,18100,2932.199951171875,3,https://www.potterybarn.com/shop/shop-by-room/bedrooms/,30,0.9200000166893005,transactional
bedroom bed decoration,18100,2932.199951171875,4,https://www.potterybarn.com/shop/shop-by-room/bedrooms/,8,0.9200000166893005,transactional
