keyword,search_volume,etv,position,ranking_url,keyword_difficulty,cpc,search_intent
pillow for neck problems,49500,3262.050048828125,7,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,12,2.4800000190734863,transactional
pillows for neck,49500,3262.050048828125,7,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,4,1.3199999332427979,transactional
good pillow for neck problems,33100,3220.6298828125,6,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,20,2.8899998664855957,informational
supportive pillow for neck pain,33100,3220.6298828125,3,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,10,1.690000057220459,transactional
memory foam pillow for neck pain,18100,2932.199951171875,4,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,13,1.7400000095367432,transactional
pillow with neck support,18100,2932.199951171875,3,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,8,2.049999952316284,transactional
mattress toppers memory foam mattress,110000,2816,14,https://www.tempurpedic.com/other-products/tempur-toppers/,0,1.850000023841858,transactional
mattresses toppers,110000,2816,10,https://www.tempurpedic.com/other-products/tempur-toppers/,3,2.5299999713897705,transactional
memory foam bed mattress topper,110000,2816,11,https://www.tempurpedic.com/other-products/tempur-toppers/,5,1.850000023841858,transactional
fortiva credit card login,27100,2636.830078125,3,https://help.tempurpedic.com/hc/en-us/articles/23698524685719-How-do-I-log-into-my-Fortiva-Retail-Credit-account,12,4.210000038146973,navigational
myfortiva,27100,2636.830078125,3,https://help.tempurpedic.com/hc/en-us/articles/23698524685719-How-do-I-log-into-my-Fortiva-Retail-Credit-account,9,3.009999990463257,navigational
mattress adjustable base,8100,2462.39990234375,3,https://www.tempurpedic.com/bases-and-foundations/,0,11.079999923706055,transactional
adjustable beds and frames,49500,2321.550048828125,10,https://www.tempurpedic.com/bases-and-foundations/,15,7.800000190734863,transactional
fortiva credit card,90500,2316.800048828125,10,https://help.tempurpedic.com/hc/en-us/articles/23698524685719-How-do-I-log-into-my-Fortiva-Retail-Credit-account,11,3.2799999713897705,transactional
king mattress,90500,2316.800048828125,12,https://www.tempurpedic.com/,18,6.190000057220459,transactional
better pillow for neck pain,33100,2181.2900390625,5,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,12,2.8899998664855957,transactional
good pillows for neck problems,33100,2181.2900390625,9,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,17,2.8899998664855957,transactional
mattress for double bed,33100,2181.2900390625,5,https://www.tempurpedic.com/shop-mattresses/all-double/,36,3.450000047683716,transactional
pillow recommendations for neck pain,33100,2181.2900390625,5,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,16,2.8899998664855957,informational
pillows cervical,33100,2181.2900390625,6,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,4,1.7100000381469727,transactional
seat cushions for office chairs,6600,2006.4000244140625,2,https://www.tempurpedic.com/other-products/seat-cushion-home-office/,12,1.600000023841858,transactional
office desk chair cushion,12100,1960.199951171875,3,https://www.tempurpedic.com/other-products/seat-cushion-home-office/,7,1.4800000190734863,transactional
split adjustable king beds,12100,1960.199951171875,4,https://www.tempurpedic.com/split-king/,0,12.960000038146973,transactional
foam mattresses,40500,1899.449951171875,9,https://www.tempurpedic.com/,14,3.9600000381469727,transactional
waterproof mattress covers,40500,1899.449951171875,8,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,1.9600000381469727,transactional
fortiva login,27100,1785.8900146484375,4,https://help.tempurpedic.com/hc/en-us/articles/23698524685719-How-do-I-log-into-my-Fortiva-Retail-Credit-account,11,8.75,navigational
cervical support pillows,18100,1761.1300048828125,3,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,3,2.049999952316284,transactional
neck support pillow,18100,1761.1300048828125,7,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,11,2.049999952316284,transactional
neck support pillows,18100,1761.1300048828125,5,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,11,2.049999952316284,transactional
split king mattresses,18100,1761.1300048828125,4,https://www.tempurpedic.com/split-king/,0,11.260000228881836,transactional
adjustable frame mattress,49500,1673.0999755859375,8,https://www.tempurpedic.com/bases-and-foundations/,14,7.800000190734863,transactional
neckline pillow,49500,1673.0999755859375,12,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,9,1.3199999332427979,transactional
memory foam topped mattresses,110000,1650,11,https://www.tempurpedic.com/,21,1.850000023841858,transactional
adjustable lumbar support office chair,9900,1603.800048828125,5,https://www.tempurpedic.com/other-products/tempur-premium-office-chair/,6,3.3600001335144043,transactional
mattress queen cover,9900,1603.800048828125,3,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,1.4900000095367432,transactional
memory foam neck pillow,9900,1603.800048828125,2,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,4,1.2599999904632568,transactional
cervical pillow,33100,1552.3900146484375,12,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,3,1.7100000381469727,transactional
pillows for cervical,33100,1552.3900146484375,8,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,2,1.7100000381469727,transactional
pillows recommended for neck pain,33100,1552.3900146484375,7,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,13,2.8899998664855957,informational
recommended pillow for neck pain,33100,1552.3900146484375,6,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,20,2.8899998664855957,informational
good neck pillows,8100,1312.199951171875,6,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,13,2.1700000762939453,transactional
pillow cloud,8100,1312.199951171875,4,https://www.tempurpedic.com/shop-pillows/tempur-cloud-essential-pillow/,0,2.509999990463257,transactional
pillow ergonomic neck,8100,1312.199951171875,3,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,4,2.4100000858306885,transactional
cooling pillow,27100,1270.989990234375,11,https://www.tempurpedic.com/shop-pillows/tempur-cloud-dual-cooling/,0,1.7300000190734863,transactional
mattress cool topper,27100,1270.989990234375,8,https://www.tempurpedic.com/other-products/tempur-toppers/,0,3.1700000762939453,informational
pillow cooler,27100,1270.989990234375,8,https://www.tempurpedic.com/shop-pillows/tempur-cloud-dual-cooling/,0,1.7300000190734863,transactional
pillows and neck pain,49500,1267.199951171875,10,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,29,2.4800000190734863,informational
full size beds mattresses,165000,1237.5,17,https://www.tempurpedic.com/,0,2.75,transactional
memory foam pillows for neck pain,18100,1192.7900390625,6,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,19,1.7400000095367432,transactional
adjustable split king mattress,12100,1177.3299560546875,4,https://www.tempurpedic.com/split-king/,0,12.960000038146973,transactional
queen mattress cover protector,12100,1177.3299560546875,6,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,1.5399999618530273,transactional
good pillow for neck support,3600,1094.4000244140625,3,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,7,3.0999999046325684,transactional
good support pillow for neck,3600,1094.4000244140625,2,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,5,3.0999999046325684,transactional
what is a split king bed,3600,1094.4000244140625,3,https://www.tempurpedic.com/split-king/,0,7.050000190734863,informational
what is a split king mattress,3600,1094.4000244140625,2,https://www.tempurpedic.com/split-king/,0,7.050000190734863,informational
what is split king mattress,3600,1094.4000244140625,2,https://www.tempurpedic.com/split-king/,0,7.050000190734863,informational
mattress protector king,6600,1069.199951171875,5,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,2.559999942779541,transactional
seat cushion desk chair,6600,1069.199951171875,4,https://www.tempurpedic.com/other-products/seat-cushion-home-office/,10,1.600000023841858,transactional
seat cushion for office chair,6600,1069.199951171875,4,https://www.tempurpedic.com/other-products/seat-cushion-home-office/,9,1.600000023841858,transactional
water resistant mattress protector,40500,1036.800048828125,10,https://www.tempurpedic.com/bedding/activebreeze-water-resistant-cover/,0,1.9600000381469727,transactional
waterproof cover mattress,40500,1036.800048828125,12,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,1.9600000381469727,transactional
mattresses xl twin,90500,1022.6500244140625,16,https://www.tempurpedic.com/shop-mattresses/all-twinxl/,0,3.5399999618530273,transactional
mattress with adjustable base,14800,975.3200073242188,5,https://www.tempurpedic.com/bases-and-foundations/,0,8.380000114440918,transactional
best mattress 2025,49500,975.1500244140625,14,https://www.tempurpedic.com/,41,13.880000114440918,commercial
mattress adjustable,49500,975.1500244140625,12,https://www.tempurpedic.com/bases-and-foundations/,1,13.369999885559082,transactional
bed mattress cover queen,9900,963.27001953125,8,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,1.4900000095367432,transactional
memory foam pillow neck,9900,963.27001953125,7,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,2,1.2599999904632568,transactional
my fortiva,9900,963.27001953125,3,https://help.tempurpedic.com/hc/en-us/articles/23698524685719-How-do-I-log-into-my-Fortiva-Retail-Credit-account,8,6.480000019073486,navigational
back sleep pillows,27100,915.97998046875,9,https://www.tempurpedic.com/shop-pillows/,0,1.7599999904632568,transactional
mattress cooler topper,27100,915.97998046875,7,https://www.tempurpedic.com/other-products/tempur-toppers/,0,3.1700000762939453,transactional
pillows with cooling,27100,915.97998046875,10,https://www.tempurpedic.com/shop-pillows/tempur-cloud-dual-cooling/,1,1.7300000190734863,informational
travel pillow,27100,915.97998046875,11,https://www.tempurpedic.com/shop-pillows/travel-pillow/,20,1.1399999856948853,transactional
adjustable split king bed frame,2900,881.5999755859375,3,https://www.tempurpedic.com/split-king/,0,8.59000015258789,transactional
bed zero gravity,5400,874.7999877929688,5,https://www.tempurpedic.com/bases-and-foundations/,0,7.110000133514404,transactional
mattress pad queen waterproof,5400,874.7999877929688,4,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,1.5699999332427979,transactional
therapeutic pillows,5400,874.7999877929688,3,https://www.tempurpedic.com/shop-pillows/,0,1.9900000095367432,transactional
zero gravity beds,5400,874.7999877929688,4,https://www.tempurpedic.com/bases-and-foundations/,0,7.110000133514404,transactional
darvin furniture,18100,848.8900146484375,8,https://www.tempurpedic.com/locations/states/IL/cities/orland-park/stores/91386/,0,1.6800000667572021,navigational
best neck pain pillow,33100,847.3599853515625,9,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,5,2.8899998664855957,transactional
twin size mattress xl,90500,823.5499877929688,19,https://www.tempurpedic.com/shop-mattresses/all-twinxl/,0,3.5399999618530273,transactional
memory foam cervical pillow,12100,797.3900146484375,8,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,8,1.409999966621399,transactional
queen bed protector,12100,797.3900146484375,7,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,1.5399999618530273,transactional
split king size adjustable beds,12100,797.3900146484375,9,https://www.tempurpedic.com/split-king/,0,12.960000038146973,transactional
fortiva retail credit,8100,788.1300048828125,4,https://help.tempurpedic.com/hc/en-us/articles/23698524685719-How-do-I-log-into-my-Fortiva-Retail-Credit-account,10,3.119999885559082,commercial
neck shoulder pain pillow,8100,788.1300048828125,3,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,5,2.5899999141693115,transactional
top pillow,40500,780.2973022460938,11,https://www.tempurpedic.com/shop-pillows/,17,4.110000133514404,transactional
beds that go up and down,2400,729.5999755859375,3,https://www.tempurpedic.com/bases-and-foundations/,14,7.320000171661377,transactional
king bed for couples,2400,729.5999755859375,3,https://www.tempurpedic.com/split-king/,4,2.3399999141693115,transactional
mattress with temperature control,2400,729.5999755859375,2,https://www.tempurpedic.com/shop-mattresses/tempur-active-breeze/,14,4.75,transactional
neck therapeutic pillow,2400,729.5999755859375,2,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,16,2.1500000953674316,transactional
position bed,2400,729.5999755859375,2,https://www.tempurpedic.com/bases-and-foundations/,0,6.480000019073486,informational
temp controlled mattress,2400,729.5999755859375,1,https://www.tempurpedic.com/shop-mattresses/tempur-active-breeze/,21,4.75,transactional
temperature controlled mattress,2400,729.5999755859375,1,https://www.tempurpedic.com/shop-mattresses/tempur-active-breeze/,11,4.75,transactional
base bed,4400,712.7999877929688,5,https://www.tempurpedic.com/bases-and-foundations/,2,2.0799999237060547,transactional
cool gel pillows,4400,712.7999877929688,5,https://www.tempurpedic.com/shop-pillows/tempur-cloud-dual-cooling/,0,1.090000033378601,transactional
cooling gel pillow,4400,712.7999877929688,3,https://www.tempurpedic.com/shop-pillows/tempur-cloud-dual-cooling/,0,1.090000033378601,transactional
full size bed mattresses,165000,709.5,25,https://www.tempurpedic.com/,0,2.75,transactional
abt appliances,14800,694.1199951171875,6,https://www.tempurpedic.com/locations/states/IL/cities/glenview/stores/90682/,4,0.5899999737739563,navigational
orthopedic beds mattresses,14800,694.1199951171875,7,https://www.tempurpedic.com/,3,4.550000190734863,transactional
side sleeper pillow,60500,683.6500244140625,17,https://www.tempurpedic.com/shop-pillows/,0,2.1500000953674316,transactional
body pillow pillow,74000,673.4000244140625,18,https://www.tempurpedic.com/shop-pillows/bodypillow/,1,0.9800000190734863,transactional
adjustable bed bases queen,9900,652.4099731445312,7,https://www.tempurpedic.com/bases-and-foundations/,0,4.829999923706055,transactional
adjustable king size bed frames,9900,652.4099731445312,8,https://www.tempurpedic.com/bases-and-foundations/,5,5.019999980926514,transactional
king adjustable bed frame,9900,652.4099731445312,5,https://www.tempurpedic.com/bases-and-foundations/,0,5.019999980926514,transactional
neck and cervical pillow,9900,652.4099731445312,7,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,3,1.9800000190734863,transactional
best pillow for neck pain,33100,652.0700073242188,13,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,17,2.8899998664855957,informational
best pillow for neck stiffness,33100,652.0700073242188,12,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,9,2.8899998664855957,informational
memory foam top for mattress,110000,649,17,https://www.tempurpedic.com/other-products/tempur-toppers/,5,1.850000023841858,transactional
adjustable base king size bed,6600,642.1799926757812,5,https://www.tempurpedic.com/bases-and-foundations/,0,9.390000343322754,transactional
bed frame king adjustable,6600,642.1799926757812,5,https://www.tempurpedic.com/bases-and-foundations/,0,7.840000152587891,transactional
office seat cushion,6600,642.1799926757812,3,https://www.tempurpedic.com/other-products/seat-cushion-home-office/,8,1.600000023841858,transactional
seat pillow for office chair,6600,642.1799926757812,8,https://www.tempurpedic.com/other-products/seat-cushion-home-office/,8,1.600000023841858,transactional
waterproof mattress covers queen,6600,642.1799926757812,5,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,8,1.7400000095367432,transactional
mattress protector water resistant,40500,607.5,13,https://www.tempurpedic.com/bedding/activebreeze-water-resistant-cover/,0,1.9600000381469727,transactional
good neck support pillow,3600,583.2000122070312,2,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,0,3.0999999046325684,transactional
king size mattress protector,3600,583.2000122070312,3,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,1.8799999952316284,transactional
what is split king bedding,3600,583.2000122070312,4,https://www.tempurpedic.com/split-king/,0,7.050000190734863,informational
therapeutic bed,1900,577.5999755859375,1,https://www.tempurpedic.com/,9,5.590000152587891,transactional
seat cushion office chair,12100,567.489990234375,10,https://www.tempurpedic.com/other-products/seat-cushion-home-office/,7,1.4800000190734863,transactional
split king adjustable bed,12100,567.489990234375,8,https://www.tempurpedic.com/split-king/,0,12.960000038146973,transactional
split king size adjustable bed,12100,567.489990234375,12,https://www.tempurpedic.com/split-king/,0,12.960000038146973,transactional
mattresses adjustable,49500,559.3499755859375,16,https://www.tempurpedic.com/bases-and-foundations/,14,13.369999885559082,transactional
twin mattresses xl,90500,533.9500122070312,19,https://www.tempurpedic.com/shop-mattresses/all-twinxl/,0,3.5399999618530273,transactional
cooling mattress topper,27100,533.8699951171875,11,https://www.tempurpedic.com/other-products/tempur-toppers/,0,3.1700000762939453,transactional
ergonomic pillow,27100,533.8699951171875,13,https://www.tempurpedic.com/shop-pillows/,9,2.059999942779541,transactional
mattress topper queen,27100,533.8699951171875,13,https://www.tempurpedic.com/other-products/tempur-toppers/,14,2.2100000381469727,transactional
pillows that are cool,27100,533.8699951171875,12,https://www.tempurpedic.com/shop-pillows/tempur-cloud-dual-cooling/,0,1.7300000190734863,informational
bed with movable mattress,8100,533.7899780273438,5,https://www.tempurpedic.com/bases-and-foundations/,1,11.079999923706055,transactional
beds with adjustable mattresses,8100,533.7899780273438,8,https://www.tempurpedic.com/bases-and-foundations/,0,11.079999923706055,transactional
cloud pillow,8100,533.7899780273438,8,https://www.tempurpedic.com/shop-pillows/tempur-cloud-essential-pillow/,1,2.509999990463257,transactional
sleep pillow,8100,533.7899780273438,6,https://www.tempurpedic.com/shop-pillows/,0,2.619999885559082,transactional
adjustable twin beds,5400,525.4199829101562,5,https://www.tempurpedic.com/bases-and-foundations/,1,4.429999828338623,transactional
bed neck pillow,5400,525.4199829101562,7,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,16,1.5099999904632568,transactional
bed neck pillows,5400,525.4199829101562,7,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,4,1.5099999904632568,transactional
cloud mattress,5400,525.4199829101562,3,https://www.tempurpedic.com/shop-mattresses/tempur-cloud-mattress/,0,21.530000686645508,transactional
lifting beds,5400,525.4199829101562,5,https://www.tempurpedic.com/bases-and-foundations/,6,2.619999885559082,transactional
neck pillows for bed,5400,525.4199829101562,5,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,2,1.5099999904632568,transactional
sleeping neck pillow,5400,525.4199829101562,6,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,16,1.7799999713897705,transactional
bed frames for queen bed,246000,516.5999755859375,110,https://www.tempurpedic.com/bases-and-foundations/,0,1.8299999237060547,transactional
queen bedroom frames,246000,516.5999755859375,84,https://www.tempurpedic.com/bases-and-foundations/,0,1.8299999237060547,transactional
twin size xl mattress,90500,506.79998779296875,24,https://www.tempurpedic.com/shop-mattresses/all-twinxl/,0,3.5399999618530273,transactional
adjustable bed base,14800,500.239990234375,12,https://www.tempurpedic.com/bases-and-foundations/,0,8.380000114440918,transactional
adjustable mattress base,14800,500.239990234375,10,https://www.tempurpedic.com/bases-and-foundations/,5,8.380000114440918,transactional
best pillow for cervical neck pain,33100,496.5,12,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,4,2.8899998664855957,informational
what is a split king,1600,486.3999938964844,2,https://www.tempurpedic.com/split-king/,0,6.21999979019165,informational
mattress and topper,110000,473,25,https://www.tempurpedic.com/,4,2.5299999713897705,transactional
mattress toppers,110000,473,22,https://www.tempurpedic.com/other-products/tempur-toppers/,0,2.5299999713897705,transactional
chairs with lumbar support,2900,469.79998779296875,4,https://www.tempurpedic.com/other-products/tempur-premium-office-chair/,4,1.559999942779541,transactional
cold pillows,2900,469.79998779296875,4,https://www.tempurpedic.com/shop-pillows/tempur-cloud-dual-cooling/,0,1.7000000476837158,transactional
contoured cervical pillow,2900,469.79998779296875,3,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,3,2.069999933242798,transactional
king size mattress covers,2900,469.79998779296875,8,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,1.6800000667572021,transactional
mattress zipper cover,2900,469.79998779296875,5,https://www.tempurpedic.com/bedding/mattress-replacement-cover/,0,0.8299999833106995,transactional
split king,2900,469.79998779296875,6,https://www.tempurpedic.com/split-king/,0,10.260000228881836,informational
king size adjustable bed base,9900,464.30999755859375,9,https://www.tempurpedic.com/bases-and-foundations/,0,5.019999980926514,transactional
split king mattress,18100,463.3599853515625,15,https://www.tempurpedic.com/shop-mattresses/all-split-king/?tiles=7%2C24%2C53,0,11.260000228881836,transactional
twin bed xl mattress,90500,461.54998779296875,22,https://www.tempurpedic.com/shop-mattresses/all-twinxl/,0,3.5399999618530273,transactional
best sleeping pillow for side sleepers,60500,453.75,20,https://www.tempurpedic.com/shop-pillows/,1,3.109999895095825,commercial
side sleeping pillow,60500,453.75,20,https://www.tempurpedic.com/shop-pillows/,0,2.1500000953674316,transactional
adjustable mattress frame,49500,450.45001220703125,18,https://www.tempurpedic.com/bases-and-foundations/,1,7.800000190734863,transactional
queen mattress,165000,445.5,27,https://www.tempurpedic.com/shop-mattresses/,9,4.039999961853027,transactional
medium-firm mattress,22200,437.3399963378906,15,https://www.tempurpedic.com/shop-mattresses/,25,7.809999942779541,transactional
adjustable king bed,6600,434.94000244140625,9,https://www.tempurpedic.com/bases-and-foundations/,3,9.390000343322754,transactional
adjustable king size mattress,6600,434.94000244140625,8,https://www.tempurpedic.com/split-king/,0,9.390000343322754,transactional
bed for massage,6600,434.94000244140625,8,https://www.tempurpedic.com/bases-and-foundations/,0,2.3399999141693115,transactional
bed topper,6600,434.94000244140625,10,https://www.tempurpedic.com/other-products/tempur-toppers/,0,2.7200000286102295,transactional
firm mattress queen,6600,434.94000244140625,5,https://www.tempurpedic.com/shop-mattresses/,8,4.769999980926514,transactional
king bed adjustable frame,6600,434.94000244140625,9,https://www.tempurpedic.com/bases-and-foundations/,0,7.840000152587891,transactional
king bed frame adjustable,6600,434.94000244140625,9,https://www.tempurpedic.com/bases-and-foundations/,0,7.840000152587891,transactional
king mattress cover protector,6600,434.94000244140625,7,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,2.559999942779541,transactional
king size adjustable mattress,6600,434.94000244140625,6,https://www.tempurpedic.com/split-king/,0,9.390000343322754,transactional
mattress topper for king,6600,434.94000244140625,10,https://www.tempurpedic.com/other-products/tempur-toppers/,0,2.200000047683716,transactional
cervical pillow side sleeper,4400,428.1199951171875,3,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,3,2.1700000762939453,transactional
cervical pillow side sleepers,4400,428.1199951171875,5,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,3,2.1700000762939453,transactional
gel cool pillow,4400,428.1199951171875,6,https://www.tempurpedic.com/shop-pillows/tempur-cloud-dual-cooling/,0,1.090000033378601,transactional
pillows cooling gel,4400,428.1199951171875,7,https://www.tempurpedic.com/shop-pillows/tempur-cloud-dual-cooling/,0,1.090000033378601,transactional
reclining bed,4400,428.1199951171875,4,https://www.tempurpedic.com/bases-and-foundations/,3,5.949999809265137,transactional
reclining beds,4400,428.1199951171875,5,https://www.tempurpedic.com/bases-and-foundations/,15,5.949999809265137,transactional
side sleeper cervical pillow,4400,428.1199951171875,6,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,1,2.1700000762939453,transactional
element massage,201000,422.1000061035156,76,https://www.tempurpedic.com/shop-mattresses/breeze-collection/,28,2.2200000286102295,commercial
hollow sleep,201000,422.1000061035156,45,https://www.tempurpedic.com/locations/states/OH/cities/warren/stores/88502/,10,0.800000011920929,informational
twin bed beds,201000,422.1000061035156,113,https://www.tempurpedic.com/,0,1.409999966621399,transactional
bed toppers king,12100,408.9800109863281,10,https://www.tempurpedic.com/other-products/tempur-toppers/,0,3.2100000381469727,transactional
mattress protector queen,12100,408.9800109863281,12,https://www.tempurpedic.com/bedding/tempur-protect-mattress-protector/,0,1.5399999618530273,transactional
mattress topper king,12100,408.9800109863281,10,https://www.tempurpedic.com/other-products/tempur-toppers/,3,3.2100000381469727,transactional
office chair cushion,12100,408.9800109863281,10,https://www.tempurpedic.com/other-products/seat-cushion-home-office/,8,1.4800000190734863,transactional
cooled and heated mattress,1300,395.20001220703125,1,https://www.tempurpedic.com/shop-mattresses/tempur-active-breeze/,9,4.179999828338623,transactional
heat and cool mattress,1300,395.20001220703125,1,https://www.tempurpedic.com/shop-mattresses/tempur-active-breeze/,5,4.179999828338623,transactional
mattress with heat,1300,395.20001220703125,3,https://www.tempurpedic.com/shop-mattresses/tempur-active-breeze/,36,2.0299999713897705,transactional
mattress with heating and cooling,1300,395.20001220703125,2,https://www.tempurpedic.com/shop-mattresses/tempur-active-breeze/,21,4.179999828338623,transactional
mattresses that heat and cool,1300,395.20001220703125,3,https://www.tempurpedic.com/shop-mattresses/tempur-active-breeze/,21,4.179999828338623,transactional
twin mattress adjustable bed,1300,395.20001220703125,4,https://www.tempurpedic.com/bases-and-foundations/,0,4.900000095367432,transactional
cervical neck pillow memory foam,2400,388.79998779296875,2,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,1,1.6700000762939453,transactional
mattress temp control,2400,388.79998779296875,2,https://www.tempurpedic.com/shop-mattresses/tempur-active-breeze/,8,4.75,transactional
orthopedic mattress and bed,2400,388.79998779296875,3,https://www.tempurpedic.com/,0,5.460000038146973,transactional
best pillow neck,8100,379.8900146484375,9,https://www.tempurpedic.com/shop-pillows/tempur-neck-pillow/,16,2.1700000762939453,transactional
electric bed with mattress,8100,379.8900146484375,9,https://www.tempurpedic.com/bases-and-foundations/,23,11.079999923706055,transactional
electric beds mattresses,8100,379.8900146484375,9,https://www.tempurpedic.com/bases-and-foundations/,5,11.079999923706055,transactional
lower back support for desk chair,8100,379.8900146484375,8,https://www.tempurpedic.com/other-products/lumbar-support-cushion-home-office/,0,1.7899999618530273,transactional
premium mattresses,8100,379.8900146484375,8,https://www.tempurpedic.com/,26,9.710000038146973,transactional
