keyword,position,search_volume,etv,keyword_difficulty,cpc,search_intent,ranking_url
miami furniture stores,2,4400,712.8,0,3.380000114440918,commercial,https://www.modernmiami.com/
modern dining tables round,2,4400,712.8,0,2.450000047683716,transactional,https://www.modernmiami.com/dining-room/modern-dining/shopby/shape--round.html
white chairs dining room,2,4400,712.8,0,2.299999952316284,transactional,https://www.modernmiami.com/dining-room/dining-chairs/shopby/color--white.html
white dining armchair,2,4400,712.8,0,2.299999952316284,transactional,https://www.modernmiami.com/dining-room/dining-chairs/shopby/color--white--off-white.html
white dining armchairs,2,4400,712.8,0,2.299999952316284,transactional,https://www.modernmiami.com/dining-room/dining-chairs/shopby/color--white--off-white.html
black chairs dining room,5,14800,694.1,0,2.319999933242798,transactional,https://www.modernmiami.com/dining-room/dining-chairs/shopby/color--black.html
dining room with glass table,4,9900,652.4,0,1.5899999141693115,informational,https://www.modernmiami.com/dining-room/modern-dining/shopby/finish--glass.html
bedroom furniture contemporary,3,6600,642.2,0,3.0299999713897705,transactional,https://www.modernmiami.com/bedroom/bedroom-sets.html
modern style bedroom furniture,3,6600,642.2,0,3.0299999713897705,transactional,https://www.modernmiami.com/bedroom/bedroom-sets.html
black modern coffee table,2,3600,583.2,0,2.430000066757202,transactional,https://www.modernmiami.com/living-room/coffee-tables/shopby/color--black.html
contemporary platform beds,2,3600,583.2,0,3.5299999713897705,transactional,https://www.modernmiami.com/bedroom/modern-beds.html
modern black coffee table,2,3600,583.2,0,2.430000066757202,transactional,https://www.modernmiami.com/living-room/coffee-tables/shopby/color--black.html
modern buffet,2,3600,583.2,0,2.9200000762939453,transactional,https://www.modernmiami.com/dining-room/buffets.html
