keyword,position,search_volume,etv,keyword_difficulty,cpc,search_intent,ranking_url
furniture stores fort lauderdale florida,9,1900,28.5,0,3.8299999237060547,navigational,https://www.mh2g.com/
mh2g fort lauderdale,1,90,27.4,0,6.739999771118164,navigational,https://www.mh2g.com/
how to decorate nightstand,4,390,25.7,0,1.100000023841858,informational,https://www.mh2g.com/how-to-decorate-and-style-your-nightstand-a/293.htm
types of sectional couches,4,390,25.7,0,1.2300000190734863,informational,https://www.mh2g.com/types-of-sectional-sofas-a/326.htm
types of sectional sofa,4,390,25.7,0,1.2300000190734863,informational,https://www.mh2g.com/types-of-sectional-sofas-a/326.htm
different type of sectional couches,2,140,22.7,0,0.8600000143051147,transactional,https://www.mh2g.com/types-of-sectional-sofas-a/326.htm
furniture miami fl,7,880,22.5,0,5.429999828338623,commercial,https://www.mh2g.com/
wallpaper installation cost per sq ft,5,480,22.5,0,3.6100001335144043,informational,https://www.mh2g.com/product-p/wpi-r.htm
furniture stores fort lauderdale,10,1900,21.5,0,3.8299999237060547,navigational,https://www.mh2g.com/
modern furniture naples fl,1,70,21.3,2,3.4600000381469727,commercial,https://www.mh2g.com/modern-furniture-naples_a/247.htm
types of sectionals,3,210,20.4,0,1.340000033378601,informational,https://www.mh2g.com/types-of-sectional-sofas-a/326.htm
different style furniture,6,590,19.9,0,0.8100000023841858,commercial,https://www.mh2g.com/a-guide-to-all-types-of-furniture-styles-a/295.htm
rooms to go doral,8,1000,19.7,0,2.5299999713897705,commercial,https://www.mh2g.com/
home accessories modern,9,1300,19.5,1,2.059999942779541,transactional,https://www.mh2g.com/Decorative-s/82.htm
contemporary furniture fort lauderdale,2,110,17.8,0,5.75,commercial,https://www.mh2g.com/
contemporary furniture fort lauderdale florida,2,110,17.8,0,5.75,navigational,https://www.mh2g.com/
miami furniture sale,2,110,17.8,2,2.559999942779541,transactional,https://www.mh2g.com/
modern home2,2,110,17.8,0,3.8899998664855957,navigational,https://www.mh2g.com/
aventura furniture stores,4,260,17.1,0,3.7899999618530273,navigational,https://www.mh2g.com/modern-furniture-aventura-s/332.htm
furniture stores aventura fl,4,260,17.1,0,3.7899999618530273,navigational,https://www.mh2g.com/modern-furniture-aventura-s/332.htm
gold monkey statue,4,260,17.1,0,0.3499999940395355,transactional,https://www.mh2g.com/Polyresin-11-Walking-Monkey-Figurine-Gold-p/sag-10019-001.htm
sleeper sofa vs sofa bed,3,170,16.5,0,1.5799999237060547,informational,https://www.mh2g.com/sleeper-sofa-vs-sofa-bed-a/327.htm
sofa bed vs sleeper sofa,3,170,16.5,0,1.5799999237060547,informational,https://www.mh2g.com/sleeper-sofa-vs-sofa-bed-a/327.htm
contemporary furniture stores in florida,1,50,15.2,3,2.4000000953674316,commercial,https://www.mh2g.com/
modern furniture store fort lauderdale,1,50,15.2,0,2.880000114440918,navigational,https://www.mh2g.com/
modern furniture store in fort lauderdale,1,50,15.2,0,2.880000114440918,navigational,https://www.mh2g.com/
modern furniture stores fort lauderdale,1,50,15.2,0,2.880000114440918,navigational,https://www.mh2g.com/
modern furniture stores in florida,1,50,15.2,0,2.4000000953674316,commercial,https://www.mh2g.com/
modern furniture stores in fort lauderdale,1,50,15.2,0,2.880000114440918,commercial,https://www.mh2g.com/
modern home 2 go,1,50,15.2,20,3.8299999237060547,transactional,https://www.mh2g.com/
miami modern furniture,7,590,15.1,2,6,navigational,https://www.mh2g.com/
contemporary home accessories,10,1300,14.7,0,2.059999942779541,navigational,https://www.mh2g.com/Decorative-s/82.htm
modern miami,8,720,14.2,13,4.230000019073486,informational,https://www.mh2g.com/
keyhole vases,3,140,13.6,0,1.2999999523162842,transactional,https://www.mh2g.com/Keyhole-Vases-p/gv-10008.htm
what is a sleeper sofa,9,880,13.2,9,1.399999976158142,informational,https://www.mh2g.com/sleeper-sofa-vs-sofa-bed-a/327.htm
aventura furniture store,5,260,12.2,0,3.7899999618530273,navigational,https://www.mh2g.com/modern-furniture-aventura-s/332.htm
how much wallpaper installation cost,5,260,12.2,0,3.799999952316284,informational,https://www.mh2g.com/product-p/wpi-r.htm
minion statue,5,260,12.2,0,0.23000000417232513,transactional,https://www.mh2g.com/Minion-Modern-Crystal-Reclining-Sculpture-p/utt-10054-001.htm
modern furniture in florida,1,40,12.2,7,2.119999885559082,commercial,https://www.mh2g.com/
modern home 2 go mh2g,1,40,12.2,11,,informational,https://www.mh2g.com/
contemporary furniture naples fl,2,70,11.3,12,3.4600000381469727,navigational,https://www.mh2g.com/modern-furniture-naples_a/247.htm
spike decor sphere,2,70,11.3,0,0.10000000149011612,transactional,https://www.mh2g.com/Spike-Decor-Sphere-7-Ball-Gold-p/tt-10060-002.htm
white and gold pineapple decor,2,70,11.3,0,0.14000000059604645,transactional,https://www.mh2g.com/Ceramic-16-Lattice-Weave-Pineapple-White-Gold-p/sag-10009-001.htm
furniture stores in pompano,6,320,10.8,0,3.0999999046325684,navigational,https://www.mh2g.com/modern-furniture-pompano-beach-s/330.htm
furniture sales miami,3,110,10.7,0,2.559999942779541,commercial,https://www.mh2g.com/
modern white dresser for bedroom,7,390,10.0,0,2.0399999618530273,transactional,https://www.mh2g.com/Dressers-s/225.htm
modern accessory,4,140,9.2,2,3.3600001335144043,transactional,https://www.mh2g.com/Decorative-s/82.htm
modern home to go,1,30,9.1,1,2.4100000858306885,navigational,https://www.mh2g.com/
modern homes to go,1,30,9.1,18,2.4100000858306885,transactional,https://www.mh2g.com/
white lacquer shelves,1,30,9.1,0,3.8399999141693115,transactional,https://www.mh2g.com/Moderna-White-Lacquer-Shelf-Long-p/med14300-016-010.htm
miami bar stools,3,90,8.8,0,2.0299999713897705,transactional,https://www.mh2g.com/Benches-and-Bar-Stools-s/262.htm
spiky ball decor,3,90,8.8,0,0.03999999910593033,transactional,https://www.mh2g.com/Spike-Decor-Sphere-7-Ball-Gold-p/tt-10060-002.htm
visco flex mattress,3,90,8.8,0,4.380000114440918,transactional,https://www.mh2g.com/Lua-Flex-Hybrid-Visco-medium-firm-mattress-i-p/matl-10011.htm
furniture store in pompano beach fl,7,320,8.2,0,3.0999999046325684,navigational,https://www.mh2g.com/modern-furniture-pompano-beach-s/330.htm
furniture stores in pompano beach,7,320,8.2,0,3.0999999046325684,commercial,https://www.mh2g.com/modern-furniture-pompano-beach-s/330.htm
console table jati,2,50,8.1,0,0.8500000238418579,transactional,https://www.mh2g.com/Root-Modern-Console-Jati-with-tempered-glass-Top-p/dta158001.htm
contemporary furniture store fort lauderdale,2,50,8.1,0,2.880000114440918,navigational,https://www.mh2g.com/
contemporary furniture stores fort lauderdale,2,50,8.1,0,2.880000114440918,navigational,https://www.mh2g.com/
modern furniture store florida,2,50,8.1,1,2.4000000953674316,navigational,https://www.mh2g.com/
modern furniture stores in fort lauderdale fl,2,50,8.1,0,2.880000114440918,commercial,https://www.mh2g.com/
torch stainless steel,2,50,8.1,0,,transactional,https://www.mh2g.com/Polished-Stainless-Steel-Garden-Torches-p/fp-10009.htm
teak root dining table,8,390,7.7,0,1.75,transactional,https://www.mh2g.com/Teak-Root-Modern-Dining-Table-Square-p/dta160001.htm
various types of furniture,8,390,7.7,0,0.9900000095367432,informational,https://www.mh2g.com/a-guide-to-all-types-of-furniture-styles-a/295.htm
